Order_Date,Ship_Date,Product_Type,Product_Sub_Category,Unit_Price,QtyOrdered,Profit,Sales
2013-08-19,2013-08-20,Processed Meat,Pacific Squid,6.84,24,-117.25296000000003,161.87
2013-08-19,2013-08-20,Canned Foods,Quail Eggs,125.99,10,139.258512,995.95
2013-08-19,2013-08-19,Processed Meat,Oysters (Clam),7.31,2,-1.2168800000000002,14.37
2013-08-19,2013-08-21,Processed Meat,Smoked Salmon,7.28,18,91.8252,133.08
2013-08-20,2013-08-21,Processed Meat,Fresh Water Eel,42.76,21,449.41216000000003,845.76
2013-08-20,2013-08-23,Processed Meat,Caviar,9.78,6,-2.8959200000000003,61.47
2013-08-20,2013-08-21,Preserved Food,Marmalade,9.48,2,-7.343680000000001,23.93
2013-08-20,2013-08-22,Canned Foods,Quail Eggs,110.99,20,1236.3625439999998,1850.18
2013-08-20,2013-08-21,Preserved Food,Pickle,140.98,2,-115.01424,297.37
2013-08-21,2013-08-21,Processed Meat,Tuna,1.14,4,-0.37736000000000003,5.23
2013-08-21,2013-08-23,Processed Meat,Fresh Water Eel,48.91,22,-477.94128,1136.43
2013-08-21,2013-08-28,Preserved Food,Jams,31.76,16,-466.17104000000006,491.0
2013-08-22,2013-08-24,Processed Meat,Smoked Salmon,6.48,22,-65.6988,144.88
2013-08-24,2013-08-26,Preserved Food,Jams,376.13,2,654.2586,807.49
2013-08-26,2013-08-28,Canned Foods,Quail Eggs,205.99,11,-2469.2467800000004,1900.97
2013-08-26,2013-08-28,Canned Foods,Quail Eggs,55.99,23,-218.97609999999997,1062.84
2013-08-26,2013-08-28,Processed Meat,Fresh Water Eel,110.98,5,-154.89568000000003,550.37
2013-08-27,2013-08-29,Canned Foods,Quail Eggs,155.99,7,97.96888799999999,924.8
2013-08-28,2013-08-29,Preserved Food,Marmalade,9.65,66,-28.16,665.9
2013-08-28,2013-08-30,Preserved Food,Jams,218.75,10,-293.11544000000004,1705.65
2013-08-28,2013-08-30,Preserved Food,Jams,209.37,25,-687.4651200000001,4111.71
2013-08-28,2013-08-30,Canned Foods,Assorted Fruits,22.98,8,116.9392,183.55
2013-08-28,2013-08-30,Processed Meat,Caviar,5.68,12,50.2803,72.87
2013-08-28,2013-08-30,Processed Meat,Smoked Salmon,19.98,23,-2299.71,489.72
2013-08-29,2013-09-01,Processed Meat,Smoked Salmon,6.48,8,2.527200000000003,56.59
2013-08-29,2013-09-07,Canned Foods,Assorted Fruits,30.73,6,-42.13712,189.42
2013-08-30,2013-08-31,Processed Meat,Smoked Salmon,54.96,14,511.1381999999999,740.78
2013-08-30,2013-09-01,Processed Meat,Foie Gras,4.13,23,34.561679999999996,96.48
2013-08-30,2013-08-31,Processed Meat,Smoked Salmon,5.28,23,-326.1874,125.5
2013-08-30,2013-09-01,Preserved Food,Sundried Tomatoes,95.98,15,-336.38464000000005,1396.96
2013-08-31,2013-08-31,Preserved Food,Marmalade,19.23,1,16.152,21.15
2013-09-01,2013-09-03,Canned Foods,Quail Eggs,7.99,22,320.57399999999996,148.67
2013-09-02,2013-09-03,Processed Meat,Oysters (Clam),2.89,7,19.409699999999997,28.13
2013-09-03,2013-09-05,Processed Meat,Caviar,90.48,13,799.1028,1209.22
2013-09-03,2013-09-03,Processed Meat,Bacon,3.8,3,-2.44398,11.45
2013-09-03,2013-09-10,Processed Meat,Caviar,15.57,9,93.79169999999999,135.93
2013-09-04,2013-09-05,Preserved Food,Jams,376.13,20,426.0816,7867.42
2013-09-04,2013-09-06,Preserved Food,Jams,286.85,23,-32.48,5082.26
2013-09-05,2013-09-05,Canned Foods,Sliced Pineapple,442.14,23,501.51,10779.37
2013-09-05,2013-09-07,Preserved Food,Jams,218.75,4,25.002,765.16
2013-09-06,2013-09-08,Canned Foods,Sliced Pineapple,99.99,26,-51.617999999999995,2792.12
2013-09-06,2013-09-08,Canned Foods,Sliced Pineapple,270.97,12,910.2564000000001,2641.14
2013-09-07,2013-09-09,Processed Meat,Foie Gras,2.6,25,-17.69,71.69
2013-09-09,2013-09-11,Canned Foods,Assorted Fruits,30.42,2,-82.13,80.58
2013-09-09,2013-09-09,Processed Meat,Caviar,39.98,42,179.37,1629.12
2013-09-09,2013-09-10,Processed Meat,Smoked Salmon,6.48,6,50.717999999999996,43.35
2013-09-09,2013-09-11,Processed Meat,Bacon,3.98,11,-40.012,49.23
2013-09-10,2013-09-12,Processed Meat,Foie Gras,28.15,25,359.1216,748.13
2013-09-10,2013-09-12,Processed Meat,Pacific Squid,12.98,26,28.3824,311.85
2013-09-10,2013-09-11,Processed Meat,Fresh Water Eel,20.89,1,82.482,26.65
2013-09-11,2013-09-12,Canned Foods,Sliced Pineapple,500.98,5,-610.722,2579.05
2013-09-12,2013-09-12,Preserved Food,Marmalade,13.79,8,-105.35,118.77
2013-09-12,2013-09-12,Processed Meat,Smoked Salmon,48.91,2,-16.5186,95.67
2013-09-12,2013-09-13,Canned Foods,Sliced Pineapple,204.1,22,177.36,4393.66
2013-09-13,2013-09-14,Canned Foods,Quail Eggs,85.99,16,871.4838,1263.02
2013-09-13,2013-09-14,Processed Meat,Jelly Fish,60.22,13,424.1808,758.59
2013-09-14,2013-09-16,Canned Foods,Quail Eggs,20.99,36,-7.766,695.92
2013-09-14,2013-09-16,Canned Foods,Quail Eggs,20.99,9,-7.1447199999999995,173.98
2013-09-14,2013-09-16,Processed Meat,Bacon,2.88,17,7.27974,50.23
2013-09-14,2013-09-16,Processed Meat,Bacon,8.69,2,-6.8135200000000005,18.23
2013-09-14,2013-09-15,Processed Meat,Bacon,41.94,21,-21.123199999999997,898.09
2013-09-16,2013-09-16,Processed Meat,Smoked Salmon,6.48,18,-151.69879999999998,119.86
2013-09-16,2013-09-17,Processed Meat,Caviar,7.64,4,17.0964,32.12
2013-09-17,2013-09-19,Processed Meat,Fresh Water Eel,33.29,15,71.6904,506.93
2013-09-18,2013-09-20,Processed Meat,Bacon,15.01,26,17.89182,396.34
2013-09-18,2013-09-20,Processed Meat,Smoked Salmon,8.56,14,-8.1144,122.09
2013-09-18,2013-09-20,Canned Foods,Assorted Fruits,4.98,8,-52.072,44.12
2013-09-18,2013-09-19,Processed Meat,Bacon,4.82,7,-101.12200000000001,41.13
2013-09-18,2013-09-19,Canned Foods,Assorted Fruits,100.97,15,77.59800000000001,1525.15
2013-09-18,2013-09-18,Processed Meat,Smoked Salmon,3.98,2,42.288,9.17
2013-09-19,2013-09-21,Canned Foods,Quail Eggs,205.99,15,-522.995,2700.43
2013-09-19,2013-09-28,Processed Meat,Jelly Fish,10.89,63,-30.97,668.98
2013-09-19,2013-09-20,Processed Meat,Fresh Water Eel,279.48,14,-263.6536,3766.84
2013-09-20,2013-09-22,Preserved Food,Marmalade,16.98,4,-28.621199999999998,74.76
2013-09-21,2013-09-25,Processed Meat,Foie Gras,21.38,8,868.995,168.15
2013-09-22,2013-09-27,Processed Meat,Smoked Salmon,6.48,13,-78.3012,89.46
2013-09-23,2013-10-02,Processed Meat,Bacon,37.7,11,1131.8481,413.21
2013-09-23,2013-09-30,Processed Meat,Smoked Salmon,8.56,23,720.1229999999999,195.01
2013-09-24,2013-09-25,Canned Foods,Assorted Fruits,152.48,23,-9.744,3537.9
2013-09-24,2013-09-25,Processed Meat,Oysters (Clam),2.61,2,163.44,5.33
2013-09-24,2013-09-28,Processed Meat,Foie Gras,2.88,22,0.5292,60.42
2013-09-24,2013-09-26,Canned Foods,Quail Eggs,125.99,17,-26.740000000000002,1891.19
2013-09-25,2013-09-27,Processed Meat,Bacon,14.48,14,20.91204,195.33
2013-09-25,2013-09-26,Preserved Food,Sundried Tomatoes,218.08,22,3282.5196,4996.96
2013-09-26,2013-09-28,Preserved Food,Marmalade,40.89,3,-49.476000000000006,123.58
2013-09-27,2013-10-04,Processed Meat,Bacon,5.74,3,-15.817099999999998,19.66
2013-09-27,2013-10-04,Canned Foods,Assorted Fruits,43.98,19,602.8943999999999,873.76
2013-09-28,2013-09-29,Processed Meat,Tuna,4.71,15,-2.9716,73.75
2013-09-30,2013-10-02,Processed Meat,Foie Gras,1.82,84,0.86,154.6
2013-09-30,2013-10-05,Processed Meat,Fresh Water Eel,29.74,16,36.036,484.03
2013-10-01,2013-10-02,Processed Meat,Smoked Salmon,4.98,20,69.41399999999999,100.6
2013-10-01,2013-10-04,Canned Foods,Quail Eggs,110.99,8,67.779,717.04
2013-10-02,2013-10-04,Canned Foods,Assorted Fruits,35.41,11,138.1,354.46
2013-10-02,2013-10-03,Canned Foods,Wild Berry,3499.99,2,-9078.94,6849.48
2013-10-03,2013-10-04,Processed Meat,Tuna,1.88,19,-20.6563,33.53
2013-10-04,2013-10-04,Processed Meat,Bacon,7.1,9,-51.3015,63.27
2013-10-04,2013-10-05,Preserved Food,Marmalade,17.78,10,89.95,174.94
2013-10-04,2013-10-09,Processed Meat,Smoked Salmon,6.48,25,-249.27,163.49
2013-10-04,2013-10-06,Processed Meat,Smoked Salmon,6.48,13,-33.11,82.53
2013-10-05,2013-10-05,Processed Meat,Bacon,15.99,2,-30.7395,41.69
2013-10-05,2013-10-06,Canned Foods,Quail Eggs,125.99,13,600.417,1489.64
2013-10-05,2013-10-07,Processed Meat,Oysters (Clam),3.15,22,60.684,66.06
2013-10-06,2013-10-07,Preserved Food,Sundried Tomatoes,160.98,63,290.66,9464.39
2013-10-06,2013-10-08,Processed Meat,Smoked Salmon,7.64,105,-56.51,814.36
2013-10-06,2013-10-08,Canned Foods,Quail Eggs,205.99,18,-187.17999999999998,2921.58
2013-10-07,2013-10-08,Processed Meat,Jelly Fish,48.92,48,286.98,2404.51
2013-10-07,2013-10-09,Preserved Food,Marmalade,7.38,4,15.97,39.8
2013-10-07,2013-10-09,Canned Foods,Quail Eggs,115.99,23,1426.257,2357.17
2013-10-07,2013-10-08,Preserved Food,Marmalade,55.5,2,49.76,143.49
2013-10-08,2013-10-13,Processed Meat,Jelly Fish,10.89,4,-23.226,42.68
2013-10-08,2013-10-10,Processed Meat,Fresh Water Eel,11.29,6,273.222,69.44
2013-10-09,2013-10-11,Processed Meat,Smoked Salmon,37.94,13,5.267999999999999,468.69
2013-10-09,2013-10-10,Processed Meat,Smoked Salmon,6.48,19,52.5606,118.61
2013-10-09,2013-10-11,Processed Meat,Caviar,16.98,24,-231.87779999999998,377.31
2013-10-09,2013-10-09,Processed Meat,Smoked Salmon,5.68,21,74.83,122.43
2013-10-09,2013-10-11,Processed Meat,Smoked Salmon,10.14,13,83.16,133.0
2013-10-09,2013-10-11,Processed Meat,Smoked Salmon,4.98,15,174.384,69.66
2013-10-09,2013-10-11,Processed Meat,Smoked Salmon,6.48,15,-146.986,101.29
2013-10-10,2013-10-11,Processed Meat,Bacon,67.28,6,-397.684,384.21
2013-10-10,2013-10-12,Preserved Food,Jams,145.98,25,-257.684,2786.27
2013-10-11,2013-10-13,Preserved Food,Sundried Tomatoes,89.99,24,-699.72,2156.25
2013-10-12,2013-10-14,Canned Foods,Assorted Fruits,30.42,8,-141.02,238.97
2013-10-12,2013-10-13,Processed Meat,Foie Gras,1.95,11,-16.15,21.06
2013-10-13,2013-10-13,Preserved Food,Marmalade,32.48,19,-14.462,608.33
2013-10-13,2013-10-15,Processed Meat,Tuna,1.89,2,-324.24,3.78
2013-10-14,2013-10-17,Canned Foods,Quail Eggs,65.99,84,239.4,4485.54
2013-10-14,2013-10-16,Canned Foods,Assorted Fruits,73.98,25,175.24,1815.79
2013-10-14,2013-10-15,Canned Foods,Quail Eggs,85.99,20,192.06,1547.2
2013-10-14,2013-10-19,Processed Meat,Caviar,5.68,5,8.82,27.83
2013-10-15,2013-10-18,Processed Meat,Smoked Salmon,47.9,23,-723.912,1135.9
2013-10-16,2013-10-16,Processed Meat,Foie Gras,22.01,9,4.75,192.46
2013-10-16,2013-10-21,Processed Meat,Smoked Salmon,6.68,17,121.944,117.88
2013-10-16,2013-10-20,Processed Meat,Pacific Squid,832.81,15,1094.74,12163.61
2013-10-18,2013-10-21,Processed Meat,Smoked Salmon,5.98,20,-70.85,124.64
2013-10-18,2013-10-25,Preserved Food,Marmalade,60.65,12,331.48,727.19
2013-10-18,2013-10-20,Canned Foods,Sliced Pineapple,808.49,7,203.346,4585.86
2013-10-18,2013-10-20,Processed Meat,Oysters (Clam),2.88,3,224.1144,9.03
2013-10-18,2013-10-20,Canned Foods,Quail Eggs,65.99,26,-197.77800000000002,1506.11
2013-10-18,2013-10-20,Processed Meat,Caviar,11.58,19,51.91,224.24
2013-10-19,2013-10-23,Preserved Food,Pickle,58.14,6,-212.01,384.59
2013-10-19,2013-10-19,Canned Foods,Wild Berry,449.99,9,999.865,3685.42
2013-10-19,2013-10-23,Processed Meat,Jelly Fish,4.48,2,292.302,33.61
2013-10-19,2013-10-21,Processed Meat,Smoked Salmon,19.98,15,11.617799999999999,293.1
2013-10-20,2013-10-22,Processed Meat,Smoked Salmon,5.28,26,-113.20400000000001,136.69
2013-10-20,2013-10-22,Canned Foods,Quail Eggs,65.99,23,-37.4969,1353.84
2013-10-20,2013-10-21,Canned Foods,Assorted Fruits,43.98,20,593.8761,860.69
2013-10-20,2013-10-22,Canned Foods,Wild Berry,599.99,22,16.338,13685.53
2013-10-22,2013-10-24,Processed Meat,Foie Gras,21.38,23,-57.75,488.88
2013-10-23,2013-10-23,Processed Meat,Smoked Salmon,4.73,16,11.046,75.62
2013-10-23,2013-10-24,Processed Meat,Caviar,15.67,3,12.5,48.34
2013-10-24,2013-10-26,Processed Meat,Foie Gras,11.66,17,-44.33,225.14
2013-10-24,2013-10-26,Processed Meat,Tuna,3.29,44,11.23,154.63
2013-10-24,2013-10-26,Preserved Food,Marmalade,6.24,3,23.513999999999996,27.14
2013-10-24,2013-10-25,Processed Meat,Bacon,14.45,13,28.458,197.03
2013-10-25,2013-10-26,Processed Meat,Smoked Salmon,5.28,20,-107.2,105.88
2013-10-26,2013-10-26,Processed Meat,Smoked Salmon,9.11,12,-3.234,114.11
2013-10-26,2013-10-27,Processed Meat,Smoked Salmon,5.28,10,68.97,54.57
2013-10-26,2013-10-27,Canned Foods,Assorted Fruits,19.98,15,190.52069999999998,297.87
2013-10-26,2013-10-26,Processed Meat,Smoked Salmon,5.78,23,-19.991999999999997,139.39
2013-10-27,2013-10-28,Processed Meat,Bacon,21.38,14,169.439,279.98
2013-10-27,2013-10-28,Preserved Food,Marmalade,113.64,11,-530.68,1268.16
2013-10-28,2013-10-28,Processed Meat,Bacon,14.45,20,53.312,301.44
2013-10-28,2013-10-31,Canned Foods,Sliced Pineapple,100.97,26,1667.8887,2417.23
2013-10-28,2013-10-30,Processed Meat,Smoked Salmon,18.97,23,80.832,458.34
2013-10-29,2013-10-31,Preserved Food,Pickle,100.98,34,-159.21,3438.06
2013-10-29,2013-10-29,Preserved Food,Jams,320.64,22,1881.76,6724.2
2013-10-30,2013-10-30,Processed Meat,Tuna,3.29,2,-969.9480000000001,7.08
2013-10-30,2013-10-31,Processed Meat,Pacific Squid,15.73,20,213.888,341.74
2013-10-30,2013-11-01,Processed Meat,Fresh Water Eel,34.76,5,-847.5236,175.65
2013-10-31,2013-10-31,Processed Meat,Caviar,8.74,26,5.052,219.73
2013-10-31,2013-10-31,Preserved Food,Marmalade,1.74,20,-113.86,36.45
2013-10-31,2013-11-01,Processed Meat,Smoked Salmon,6.48,13,-42.028,88.61
2013-11-01,2013-11-02,Preserved Food,Marmalade,22.98,41,466.38592000000006,1005.62
2013-11-02,2013-11-03,Processed Meat,Oysters (Clam),3.75,36,91.31520000000006,142.83
2013-11-02,2013-11-04,Canned Foods,Quail Eggs,65.99,29,847.943712,1730.04
2013-11-03,2013-11-04,Canned Foods,Quail Eggs,20.99,151,435.95099999999996,2924.85
2013-11-04,2013-11-05,Canned Foods,Sliced Pineapple,810.98,3,901.6313904000006,2421.02
2013-11-05,2013-11-07,Canned Foods,Assorted Fruits,17.48,7,-1654.394,120.21
2013-11-05,2013-11-05,Preserved Food,Marmalade,12.99,12,46.81296000000002,169.13
2013-11-07,2013-11-08,Processed Meat,Smoked Salmon,5.28,137,-93.78,764.75
2013-11-07,2013-11-08,Processed Meat,Smoked Salmon,5.28,34,228.7008,189.79
2013-11-08,2013-11-08,Processed Meat,Jelly Fish,17.52,23,-20.1089,400.19
2013-11-08,2013-11-09,Canned Foods,Assorted Fruits,20.95,5,42.48,117.13
2013-11-09,2013-11-10,Processed Meat,Pacific Squid,10.23,17,10.973600000000005,179.31
2013-11-11,2013-11-20,Processed Meat,Bacon,8.69,37,162.022784,321.52
2013-11-12,2013-11-13,Canned Foods,Assorted Fruits,26.31,9,42.233999999999995,229.4
2013-11-12,2013-11-13,Processed Meat,Pacific Squid,2.08,44,38.34032000000002,92.52
2013-11-14,2013-11-14,Canned Foods,Sliced Pineapple,140.99,43,4472.649,6482.1
2013-11-15,2013-11-16,Processed Meat,Bacon,3.89,3,7.587792000000004,18.91
2013-11-15,2013-11-16,Preserved Food,Marmalade,88.84,6,405.5406,587.74
2013-11-15,2013-11-16,Canned Foods,Quail Eggs,115.99,9,49.044336000000015,921.75
2013-11-15,2013-11-15,Processed Meat,Smoked Salmon,19.98,33,370.53632000000005,617.32
2013-11-16,2013-11-16,Canned Foods,Quail Eggs,20.99,18,-344.694,306.86
2013-11-16,2013-11-17,Preserved Food,Jams,70.89,3,85.45024000000004,246.2
2013-11-16,2013-11-19,Processed Meat,Foie Gras,2.88,44,76.31008,134.75
2013-11-17,2013-11-19,Preserved Food,Sundried Tomatoes,280.98,5,207.98800000000006,1475.58
2013-11-17,2013-11-18,Processed Meat,Fresh Water Eel,14.03,43,105.15168000000006,562.88
2013-11-17,2013-11-18,Processed Meat,Oysters (Clam),3.08,33,77.12819999999999,111.78
2013-11-18,2013-11-25,Preserved Food,Jams,146.05,11,353.7721600000002,1591.71
2013-11-19,2013-11-21,Canned Foods,Sliced Pineapple,500.98,39,366.85799999999995,19882.09
2013-11-20,2013-11-20,Processed Meat,Bacon,4.13,39,-2115.2397,166.35
2013-11-21,2013-11-23,Preserved Food,Jams,262.11,24,343.3924800000001,6031.88
2013-11-22,2013-11-22,Processed Meat,Smoked Salmon,10.06,97,78.05,933.07
2013-11-22,2013-11-29,Canned Foods,Quail Eggs,205.99,11,195.991488,2033.98
2013-11-23,2013-11-24,Processed Meat,Fresh Water Eel,35.48,8,142.13248000000004,312.05
2013-11-24,2013-11-26,Preserved Food,Marmalade,5.47,32,4894.62,175.73
2013-11-24,2013-11-29,Processed Meat,Jelly Fish,4.06,6,583.74,36.57
2013-11-24,2013-11-28,Processed Meat,Smoked Salmon,35.44,16,-37.408,582.74
2013-11-24,2013-11-29,Preserved Food,Sundried Tomatoes,113.98,11,-17.332,1343.22
2013-11-25,2013-11-26,Canned Foods,Assorted Fruits,152.48,41,606.144,6001.62
2013-11-26,2013-11-27,Processed Meat,Fresh Water Eel,31.98,14,-216.23,426.74
2013-11-26,2013-11-27,Processed Meat,Oysters (Clam),2.88,23,-146.2538,69.08
2013-11-26,2013-11-27,Processed Meat,Smoked Salmon,10.14,4,-78.1242,42.77
2013-11-26,2013-11-29,Preserved Food,Marmalade,8.09,36,63.48448000000002,291.56
2013-11-26,2013-11-27,Canned Foods,Quail Eggs,20.99,9,43.27171200000002,158.27
2013-11-26,2013-11-27,Processed Meat,Smoked Salmon,7.98,14,5.069999999999999,112.49
2013-11-27,2013-11-29,Canned Foods,Quail Eggs,65.99,41,2.646,2370.52
2013-11-28,2013-11-30,Preserved Food,Sundried Tomatoes,160.98,23,747.55296,3538.77
2013-11-28,2013-11-30,Canned Foods,Sliced Pineapple,120.97,23,2049.0101999999997,2969.58
2013-11-28,2013-11-30,Processed Meat,Smoked Salmon,6.48,4,20.652,34.27
2013-11-28,2013-11-30,Processed Meat,Foie Gras,2.21,32,-62.062,72.97
2013-11-29,2013-11-30,Preserved Food,Sundried Tomatoes,33.94,14,144.69,504.88
2013-11-30,2013-12-02,Processed Meat,Jelly Fish,70.97,3,30.22960000000002,212.91
2013-11-30,2013-12-01,Processed Meat,Smoked Salmon,37.94,32,804.7262999999999,1166.27
2013-11-30,2013-12-02,Canned Foods,Sliced Pineapple,2036.48,3,2251.573641600001,5972.59
2013-12-02,2013-12-04,Canned Foods,Sliced Pineapple,596.98,16,-28.35,9158.15
2013-12-02,2013-12-03,Preserved Food,Marmalade,8.34,1,-2.9568000000000003,8.49
2013-12-02,2013-12-02,Canned Foods,Quail Eggs,110.99,21,1406.8272,2038.88
2013-12-04,2013-12-06,Processed Meat,Bacon,3.81,18,-45.560424,65.89
2013-12-04,2013-12-04,Preserved Food,Marmalade,6.24,13,-21.745919999999998,86.12
2013-12-04,2013-12-06,Preserved Food,Marmalade,4.86,21,-55.581119999999984,109.73
2013-12-04,2013-12-05,Processed Meat,Smoked Salmon,4.98,21,-22.19616,109.71
2013-12-05,2013-12-12,Preserved Food,Marmalade,170.98,30,647.7627,5516.44
2013-12-05,2013-12-05,Preserved Food,Marmalade,55.5,6,-93.78431999999998,357.9
2013-12-05,2013-12-09,Preserved Food,Jams,227.55,24,2807.2844800000003,5587.01
2013-12-05,2013-12-06,Canned Foods,Sliced Pineapple,1938.02,3,899.964,5822.62
2013-12-05,2013-12-06,Processed Meat,Smoked Salmon,6.48,16,-30.654400000000003,109.39
2013-12-06,2013-12-08,Processed Meat,Bacon,5.4,28,-69.529,174.46
2013-12-06,2013-12-11,Processed Meat,Smoked Salmon,11.34,14,90.33856,167.2
2013-12-07,2013-12-10,Preserved Food,Jams,259.71,13,843.16544,3439.28
2013-12-07,2013-12-09,Canned Foods,Sliced Pineapple,535.64,1,226.686,534.3
2013-12-08,2013-12-11,Processed Meat,Bacon,122.99,54,1169.7105000000001,6781.02
2013-12-08,2013-12-09,Canned Foods,Assorted Fruits,8.33,4,-124.5335,32.77
2013-12-08,2013-12-10,Processed Meat,Foie Gras,34.99,5,-53.2994,185.73
2013-12-09,2013-12-10,Processed Meat,Smoked Salmon,7.28,20,-93.03168,142.35
2013-12-09,2013-12-10,Preserved Food,Jams,424.21,6,-233.29487999999998,2443.57
2013-12-09,2013-12-10,Canned Foods,Quail Eggs,200.99,22,2482.3647,3597.63
2013-12-09,2013-12-11,Canned Foods,Sliced Pineapple,1500.97,2,17.256,3047.57
2013-12-09,2013-12-12,Canned Foods,Sliced Pineapple,80.97,23,-45.682,1888.14
2013-12-09,2013-12-11,Canned Foods,Quail Eggs,65.99,15,-51.856,769.6
2013-12-10,2013-12-11,Processed Meat,Bacon,18.94,15,192.1098,278.42
2013-12-10,2013-12-12,Processed Meat,Bacon,122.99,15,1264.5699,1832.71
2013-12-10,2013-12-12,Processed Meat,Tuna,1.14,7,4.67584,10.48
2013-12-11,2013-12-12,Processed Meat,Oysters (Clam),3.69,15,37.3704,54.16
2013-12-11,2013-12-12,Canned Foods,Quail Eggs,65.99,3,-85.606752,170.67
2013-12-11,2013-12-18,Processed Meat,Caviar,30.98,21,-28.482719999999993,632.23
2013-12-12,2013-12-14,Processed Meat,Bacon,11.5,94,-50.208999999999996,1066.94
2013-12-12,2013-12-14,Processed Meat,Foie Gras,2.98,42,-22.32,123.88
2013-12-12,2013-12-14,Preserved Food,Sundried Tomatoes,150.98,21,89.69879999999999,2983.03
2013-12-13,2013-12-15,Preserved Food,Jams,31.76,8,-126.47,271.86
2013-12-15,2013-12-16,Processed Meat,Smoked Salmon,4.48,2,-202.5541,9.83
2013-12-15,2013-12-17,Processed Meat,Foie Gras,2.88,22,137.86739999999998,60.21
2013-12-15,2013-12-17,Processed Meat,Foie Gras,3.85,9,24.570899999999998,35.61
2013-12-15,2013-12-16,Canned Foods,Quail Eggs,205.99,3,112.42439999999999,556.79
2013-12-16,2013-12-17,Processed Meat,Bacon,43.41,3,13.895999999999999,129.76
2013-12-16,2013-12-17,Preserved Food,Pickle,140.98,8,-58.450559999999996,1214.76
2013-12-17,2013-12-19,Processed Meat,Jelly Fish,81.32,7,320.12032,522.56
2013-12-17,2013-12-19,Processed Meat,Bacon,10.98,14,-236.13799999999998,151.99
2013-12-18,2013-12-19,Preserved Food,Marmalade,45.98,13,384.5508,557.32
2013-12-19,2013-12-20,Processed Meat,Bacon,6.23,13,-30.668568,84.97
2013-12-20,2013-12-21,Processed Meat,Fresh Water Eel,193.17,3,-24.0856,592.06
2013-12-20,2013-12-23,Processed Meat,Bacon,30.56,9,114.36,272.23
2013-12-20,2013-12-21,Preserved Food,Marmalade,39.89,14,1121.916,563.93
2013-12-20,2013-12-22,Processed Meat,Fresh Water Eel,101.41,21,90.84,2136.68
2013-12-21,2013-12-22,Preserved Food,Marmalade,22.23,4,21.981440000000003,89.73
2013-12-21,2013-12-23,Processed Meat,Tuna,2.18,19,-3.4675199999999995,41.47
2013-12-21,2013-12-26,Processed Meat,Bacon,24.95,1,116.52659999999999,27.44
2013-12-23,2013-12-24,Preserved Food,Sundried Tomatoes,95.98,90,-768.14,9095.8
2013-12-23,2013-12-27,Canned Foods,Assorted Fruits,53.98,5,71.50139999999999,277.11
2013-12-24,2013-12-26,Processed Meat,Bacon,6.81,4,51.864,29.16
2013-12-24,2013-12-28,Processed Meat,Foie Gras,3.57,13,1268.37,48.12
2013-12-24,2013-12-29,Canned Foods,Quail Eggs,65.99,9,40.182,523.4
2013-12-25,2013-12-26,Processed Meat,Bacon,24.92,2,-365.12,57.29
2013-12-26,2013-12-28,Processed Meat,Oysters (Clam),2.61,76,32.81,191.42
2013-12-26,2013-12-28,Processed Meat,Oysters (Clam),2.61,19,33.023399999999995,47.86
2013-12-26,2013-12-26,Processed Meat,Tuna,5.81,22,-12.00864,130.82
2013-12-27,2013-12-28,Processed Meat,Foie Gras,1.76,11,7.6710400000000005,22.61
2013-12-28,2013-12-30,Processed Meat,Bacon,67.28,15,730.2614999999998,1058.35
2013-12-28,2013-12-30,Processed Meat,Bacon,20.98,1,-5.865551999999999,22.23
2013-12-28,2013-12-29,Canned Foods,Assorted Fruits,29.89,5,-1.9152,147.93
2013-12-28,2013-12-28,Processed Meat,Foie Gras,3.28,5,-8.79984,19.22
